participant_id,age,trial_order,stimulus,response,rt,rt_measure
649590,39.0,62,This is the actress that the judge who was working at Cannes admired her,n,9652.10000000149,keypress
649590,39.0,63,These are the cakes that the pastry chefs who were participating in the competition baked,c,2839.30000000075,keypress
649590,39.0,64,This is the girl that the child who was playing with the doll loved,c,7479.70000000298,keypress
649590,39.0,65,These are the cakes that the pastry chefs who were participating in the competition baked,c,2800.80000000075,keypress
649590,39.0,66,The new door is red,c,1410.59999999776,keypress
649590,39.0,67,This is the mug that the artisans who were working with ceramics crafted it,n,2185.29999999702,keypress
649590,39.0,68,These are the cakes that the pastry chefs who were participating in the competition baked,c,1455.39999999851,keypress
649590,39.0,69,This is the boy that the teachers who were teaching mathematics praised,c,1389.10000000149,keypress
649590,39.0,70,These are the cakes that the pastry chefs who were participating in the competition baked,c,5836.09999999776,keypress
649590,39.0,71,The new door is red,c,2066.89999999851,keypress
649590,39.0,72,This is the competition that the athletes who were feeling tired gave it up,n,2501.89999999851,keypress
649590,39.0,73,This is the dictionary entry that the students who were doing the exam looked it up,n,2520.89999999851,keypress
649590,39.0,74,This is the boy that the cop who was leading the operation beat up,c,1777.19999999925,keypress
649590,39.0,75,This is the dictionary entry that the students who were doing the exam looked it up,n,2011.5,keypress
649590,39.0,76,This is the mug that the artisans who were working with ceramics crafted it,n,3086.90000000224,keypress
649590,39.0,77,This is the boy that the teachers who were teaching mathematics praised,c,2102.19999999925,keypress
649590,39.0,78,This is the boy that the cop who was leading the operation beat up,c,3600.30000000075,keypress
649590,39.0,79,This is the actress that the judge who was working at Cannes admired her,n,2150.30000000075,keypress
649590,39.0,80,This is the boy that the cop who was leading the operation beat up,c,4322.90000000224,keypress
649590,39.0,81,This is the girl that the child who was playing with the doll loved,n,3548.0,keypress
649590,39.0,82,This is the competition that the athletes who were feeling tired gave it up,n,3213.5,keypress
649590,39.0,83,This is the boy that the teachers who were teaching mathematics praised,c,3958.80000000075,keypress
649590,39.0,84,This is the boy that the cop who was leading the operation beat up,c,2343.89999999851,keypress
649590,39.0,85,These are the cakes that the pastry chefs who were participating in the competition baked,c,3269.5,keypress
649590,39.0,86,These are the flowers that the gardener who was working on John's flowerbed planted,c,2258.80000000075,keypress
649590,39.0,87,These are the flowers that the gardener who was working on John's flowerbed planted,c,2389.19999999925,keypress
649590,39.0,88,This is the girl that the child who was playing with the doll loved,c,2247.60000000149,keypress
649590,39.0,89,This is the dictionary entry that the students who were doing the exam looked it up,n,1750.5,keypress
649590,39.0,90,This is the actress that the judge who was working at Cannes admired her,n,2875.80000000075,keypress
649590,39.0,91,This is the competition that the athletes who were feeling tired gave it up,n,5076.60000000149,keypress
649590,39.0,92,This is the boy that the cop who was leading the operation beat up,c,8576.39999999851,keypress
649590,39.0,93,This is the competition that the athletes who were feeling tired gave it up,n,3168.09999999776,keypress
649590,39.0,94,This is the girl that the child who was playing with the doll loved,c,5669.80000000075,keypress
649590,39.0,95,This is the boy that the cop who was leading the operation beat up,c,2336.30000000075,keypress
649590,39.0,96,The new door is red,c,1173.20000000298,keypress
649590,39.0,97,This is the competition that the athletes who were feeling tired gave it up,n,1872.60000000149,keypress
649590,39.0,98,This is the boy that the cop who was leading the operation beat up,c,2759.29999999702,keypress
649590,39.0,99,These are the flowers that the gardener who was working on John's flowerbed planted,c,2594.0,keypress
649590,39.0,100,This is the mug that the artisans who were working with ceramics crafted it,n,3007.90000000224,keypress
649590,39.0,101,This is the boy that the cop who was leading the operation beat up,c,3650.39999999851,keypress
649590,39.0,102,This is the girl that the boy who was working with the gardener courted her,n,3077.69999999925,keypress
649590,39.0,103,This is the mug that the artisans who were working with ceramics crafted it,n,2648.60000000149,keypress
649590,39.0,104,This is the boy that the teachers who were teaching mathematics praised,c,2435.29999999702,keypress
649590,39.0,105,These are the cakes that the pastry chefs who were participating in the competition baked,c,2529.30000000075,keypress
649590,39.0,106,This is the girl that the child who was playing with the doll loved,c,4052.10000000149,keypress
649590,39.0,107,Red is new door the,n,1590.70000000298,keypress
649590,39.0,108,The new door is red,c,1132.0,keypress
649590,39.0,109,This is the actress that the judge who was working at Cannes admired her,n,10682.5,keypress
649590,39.0,110,This is the boy that the teachers who were teaching mathematics praised,c,1386.0,keypress
659059,32.0,1,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,4428.70000001788,keypress
659059,32.0,2,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,8491.80000001192,keypress
659059,32.0,3,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,2109.0,keypress
659059,32.0,4,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,685.5,keypress
659059,32.0,5,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,1329.80000001192,keypress
659059,32.0,6,Red is new door the,n,9754.19999998808,keypress
659059,32.0,7,The apartment that the maid who the service had sent over was well decorated,c,1818.40000000596,keypress
659059,32.0,8,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,4370.59999999404,keypress
659059,32.0,9,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,1669.19999998808,keypress
659059,32.0,10,The new door is red,c,1958.39999997616,keypress
659059,32.0,11,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,10096.1999999881,keypress
659059,32.0,12,The apartment that the maid who the service had sent over was well decorated,c,5785.90000000596,keypress
659059,32.0,13,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,8690.0,keypress
659059,32.0,14,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,1818.40000000596,keypress
659059,32.0,15,The apartment that the maid who the service had sent over was well decorated,c,1051.09999999404,keypress
659059,32.0,16,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,7367.60000002384,keypress
659059,32.0,17,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,4288.60000002384,keypress
659059,32.0,18,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,1011.5,keypress
659059,32.0,19,Red is new door the,n,2128.40000000596,keypress
659059,32.0,20,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,824.0,keypress
659059,32.0,21,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,n,12789.3999999762,keypress
659059,32.0,22,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,5717.59999999404,keypress
659059,32.0,23,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,6370.60000002384,keypress
659059,32.0,24,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,3478.40000000596,keypress
659059,32.0,25,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,1825.30000001192,keypress
659059,32.0,26,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,4679.90000000596,keypress
659059,32.0,27,The apartment that the maid who the service had sent over was well decorated,c,1788.40000000596,keypress
659059,32.0,28,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,2028.19999998808,keypress
659059,32.0,29,The new door is red,c,2992.30000001192,keypress
659059,32.0,30,Red is new door the,n,2795.80000001192,keypress
659059,32.0,31,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,10915.3000000119,keypress
659059,32.0,32,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,9781.69999998808,keypress
659059,32.0,33,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,2919.10000002384,keypress
659059,32.0,34,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,2346.70000001788,keypress
659059,32.0,35,The new door is red,c,7305.19999998808,keypress
659059,32.0,36,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,1909.79999998212,keypress
659059,32.0,37,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,3009.80000001192,keypress
659059,32.0,38,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,1125.79999998212,keypress
659059,32.0,39,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,886.299999982119,keypress
659059,32.0,40,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,799.59999999404,keypress
659059,32.0,41,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,10720.099999994,keypress
659059,32.0,42,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,4365.30000001192,keypress
659059,32.0,43,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,1572.20000001788,keypress
659059,32.0,44,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,2997.30000001192,keypress
659059,32.0,45,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,1211.90000000596,keypress
659059,32.0,46,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,877.09999999404,keypress
659059,32.0,47,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,661.59999999404,keypress
659059,32.0,48,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,891.5,keypress
659059,32.0,49,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,1185.19999998808,keypress
659059,32.0,50,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,1317.69999998808,keypress
659059,32.0,51,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,4938.40000000596,keypress
659059,32.0,52,Red is new door the,n,4779.40000000596,keypress
659059,32.0,53,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,2006.30000001192,keypress
659059,32.0,54,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,1720.80000001192,keypress
659059,32.0,55,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,994.5,keypress
659059,32.0,56,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,702.09999999404,keypress
659059,32.0,57,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,761.40000000596,keypress
659059,32.0,58,The apartment that the maid who the service had sent over was well decorated,c,707.90000000596,keypress
659059,32.0,59,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,741.199999988079,keypress
659059,32.0,60,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,983.300000011921,keypress
659059,32.0,61,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,12600.7999999821,keypress
659059,32.0,62,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,1497.30000001192,keypress
659059,32.0,63,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,1819.90000000596,keypress
659059,32.0,64,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,780.700000017881,keypress
659059,32.0,65,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,954.0,keypress
659059,32.0,66,The apartment that the maid who the service had sent over was well decorated,c,975.5,keypress
659059,32.0,67,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,1277.80000001192,keypress
659059,32.0,68,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,1007.59999999404,keypress
659059,32.0,69,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,1147.0,keypress
659059,32.0,70,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,1227.30000001192,keypress
659059,32.0,71,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,2048.69999998808,keypress
659059,32.0,72,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,4758.89999997616,keypress
659059,32.0,73,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,1711.39999997616,keypress
659059,32.0,74,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,2754.70000001788,keypress
659059,32.0,75,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,1367.30000001192,keypress
659059,32.0,76,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,4109.60000002384,keypress
659059,32.0,77,The apartment that the maid who the service had sent over was well decorated,c,818.0,keypress
659059,32.0,78,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,890.09999999404,keypress
659059,32.0,79,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,c,942.5,keypress
659059,32.0,80,The apartment that the maid who the service had sent over was well decorated,c,1801.30000001192,keypress
659059,32.0,81,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,15292.3999999762,keypress
659059,32.0,82,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,7933.70000001788,keypress
659059,32.0,83,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,3407.90000000596,keypress
659059,32.0,84,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,3123.19999998808,keypress
659059,32.0,85,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,2477.80000001192,keypress
659059,32.0,86,Red is new door the,n,5023.09999999404,keypress
659059,32.0,87,The new door is red,c,4954.39999997616,keypress
659059,32.0,88,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,657.59999999404,keypress
659059,32.0,89,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,716.0,keypress
659059,32.0,90,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,c,672.799999982119,keypress
659059,32.0,91,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,n,15289.900000006,keypress
659059,32.0,92,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,5077.60000002384,keypress
659059,32.0,93,The novel that the horror author who the publishing company had recently fired was banned by the local library,c,2254.0,keypress
659059,32.0,94,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,2701.5,keypress
659059,32.0,95,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,5124.70000001788,keypress
659059,32.0,96,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,1716.5,keypress
659059,32.0,97,The apartment that the maid who the service had sent over was well decorated,c,1342.40000000596,keypress
659059,32.0,98,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,c,1683.30000001192,keypress
659059,32.0,99,The new door is red,c,2882.59999999404,keypress
659059,32.0,100,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,640.59999999404,keypress
659059,32.0,101,The apartment that the maid who the service had sent over was well decorated,c,3549.30000001192,keypress
659059,32.0,102,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,5014.40000000596,keypress
659059,32.0,103,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,1112.59999999404,keypress
659059,32.0,104,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,2491.90000000596,keypress
659059,32.0,105,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,c,3752.0,keypress
659059,32.0,106,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,c,895.0,keypress
659059,32.0,107,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,c,1503.59999999404,keypress
659059,32.0,108,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,904.699999988079,keypress
659059,32.0,109,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,c,726.0,keypress
659059,32.0,110,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,c,978.5,keypress
660947,25.0,1,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,4078.80000001192,keypress
660947,25.0,2,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,3496.69999998808,keypress
660947,25.0,3,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,3972.30000001192,keypress
660947,25.0,4,No detergents that the housewives used have ever caused damage to the delicate clothing,c,1911.5,keypress
660947,25.0,5,The professors that no students respected have ever wanted negativity in a class debate,n,6580.59999999404,keypress
660947,25.0,6,No detergents that the housewives used have ever caused damage to the delicate clothing,c,8184.40000000596,keypress
660947,25.0,7,The new door is red,c,1618.5,keypress
660947,25.0,8,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,2335.09999999404,keypress
660947,25.0,9,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,2649.80000001192,keypress
660947,25.0,10,No detergents that the housewives used have ever caused damage to the delicate clothing,c,2865.90000000596,keypress
660947,25.0,11,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,5308.19999998808,keypress
660947,25.0,12,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,3404.39999997616,keypress
660947,25.0,13,The professors that no students respected have ever wanted negativity in a class debate,n,5433.79999998212,keypress
660947,25.0,14,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,2403.5,keypress
660947,25.0,15,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,1969.89999997616,keypress
660947,25.0,16,No detergents that the housewives used have ever caused damage to the delicate clothing,c,1787.89999997616,keypress
660947,25.0,17,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,6184.09999999404,keypress
660947,25.0,18,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,2211.5,keypress
660947,25.0,19,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,1634.40000000596,keypress
660947,25.0,20,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,4944.0,keypress
660947,25.0,21,No detergents that the housewives used have ever caused damage to the delicate clothing,c,4593.5,keypress
660947,25.0,22,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,6305.0,keypress
660947,25.0,23,No customers that the salesmen assisted have expressed any optimism for a full refund,c,6491.90000000596,keypress
660947,25.0,24,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,5188.30000001192,keypress
660947,25.0,25,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,3775.19999998808,keypress
660947,25.0,26,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,5571.90000000596,keypress
660947,25.0,27,No detergents that the housewives used have ever caused damage to the delicate clothing,c,4479.40000000596,keypress
660947,25.0,28,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,5829.5,keypress
660947,25.0,29,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,2048.80000001192,keypress
660947,25.0,30,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,1937.70000001788,keypress
660947,25.0,31,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,3785.39999997616,keypress
660947,25.0,32,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,4476.19999998808,keypress
660947,25.0,33,No students that the teachers punished could expect any friendliness from the strict principal,c,2881.09999999404,keypress
660947,25.0,34,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,2307.10000002384,keypress
660947,25.0,35,The professors that no students respected have ever wanted negativity in a class debate,n,2606.30000001192,keypress
660947,25.0,36,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,4977.5,keypress
660947,25.0,37,No customers that the salesmen assisted have expressed any optimism for a full refund,c,2038.09999999404,keypress
660947,25.0,38,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,2167.0,keypress
660947,25.0,39,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,2443.09999999404,keypress
660947,25.0,40,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,4453.09999999404,keypress
660947,25.0,41,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,3641.09999999404,keypress
660947,25.0,42,Red is new door the,n,11753.0,keypress
660947,25.0,43,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,2655.69999998808,keypress
660947,25.0,44,No students that the teachers punished could expect any friendliness from the strict principal,c,6783.80000001192,keypress
660947,25.0,45,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,4759.59999999404,keypress
660947,25.0,46,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,7126.79999998212,keypress
660947,25.0,47,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,1925.79999998212,keypress
660947,25.0,48,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,6996.89999997616,keypress
660947,25.0,49,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,2068.69999998808,keypress
660947,25.0,50,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,3771.40000000596,keypress
660947,25.0,51,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,5624.40000000596,keypress
660947,25.0,52,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,c,2465.19999998808,keypress
660947,25.0,53,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,5813.69999998808,keypress
660947,25.0,54,No students that the teachers punished could expect any friendliness from the strict principal,c,5483.80000001192,keypress
660947,25.0,55,No students that the teachers punished could expect any friendliness from the strict principal,c,2882.80000001192,keypress
660947,25.0,56,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,2179.59999999404,keypress
660947,25.0,57,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,5573.0,keypress
660947,25.0,58,No students that the teachers punished could expect any friendliness from the strict principal,c,3398.69999998808,keypress
660947,25.0,59,No students that the teachers punished could expect any friendliness from the strict principal,c,1935.0,keypress
660947,25.0,60,The professors that no students respected have ever wanted negativity in a class debate,n,4575.29999998212,keypress
660947,25.0,61,No detergents that the housewives used have ever caused damage to the delicate clothing,c,3914.59999999404,keypress
660947,25.0,62,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,8560.29999998212,keypress
660947,25.0,63,Red is new door the,n,1852.60000002384,keypress
660947,25.0,64,The new door is red,c,1122.30000001192,keypress
660947,25.0,65,No detergents that the housewives used have ever caused damage to the delicate clothing,c,1731.19999998808,keypress
660947,25.0,66,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,5152.80000001192,keypress
660947,25.0,67,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,4224.19999998808,keypress
660947,25.0,68,No students that the teachers punished could expect any friendliness from the strict principal,c,3007.29999998212,keypress
660947,25.0,69,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,4063.80000001192,keypress
660947,25.0,70,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,1565.80000001192,keypress
660947,25.0,71,The new door is red,c,1424.5,keypress
660947,25.0,72,Red is new door the,n,2261.5,keypress
660947,25.0,73,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,4707.0,keypress
660947,25.0,74,No students that the teachers punished could expect any friendliness from the strict principal,c,2088.5,keypress
660947,25.0,75,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,2506.59999999404,keypress
660947,25.0,76,Red is new door the,n,1074.40000000596,keypress
660947,25.0,77,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,2801.09999999404,keypress
660947,25.0,78,No detergents that the housewives used have ever caused damage to the delicate clothing,c,5774.59999999404,keypress
660947,25.0,79,No customers that the salesmen assisted have expressed any optimism for a full refund,c,2552.5,keypress
660947,25.0,80,The professors that no students respected have ever wanted negativity in a class debate,n,4470.20000001788,keypress
660947,25.0,81,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,3659.29999998212,keypress
660947,25.0,82,No customers that the salesmen assisted have expressed any optimism for a full refund,n,3791.59999999404,keypress
660947,25.0,83,No detergents that the housewives used have ever caused damage to the delicate clothing,c,3348.5,keypress
660947,25.0,84,No students that the teachers punished could expect any friendliness from the strict principal,c,2758.09999999404,keypress
660947,25.0,85,The new door is red,c,1123.90000000596,keypress
660947,25.0,86,The new door is red,c,1332.19999998808,keypress
660947,25.0,87,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,4392.79999998212,keypress
660947,25.0,88,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,2113.70000001788,keypress
660947,25.0,89,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,5465.0,keypress
660947,25.0,90,No customers that the salesmen assisted have expressed any optimism for a full refund,c,2846.19999998808,keypress
660947,25.0,91,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,6339.40000000596,keypress
660947,25.0,92,No customers that the salesmen assisted have expressed any optimism for a full refund,c,7137.60000002384,keypress
660947,25.0,93,No customers that the salesmen assisted have expressed any optimism for a full refund,c,2216.19999998808,keypress
660947,25.0,94,No customers that the salesmen assisted have expressed any optimism for a full refund,c,2819.0,keypress
660947,25.0,95,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,8801.30000001192,keypress
660947,25.0,96,The professors that no students respected have ever wanted negativity in a class debate,n,2438.0,keypress
660947,25.0,97,No students that the teachers punished could expect any friendliness from the strict principal,c,3251.30000001192,keypress
660947,25.0,98,No authors that the critics recommended have received any acknowledgment for a best-selling novel,c,2289.39999997616,keypress
660947,25.0,99,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,2142.40000000596,keypress
660947,25.0,100,The professors that no students respected have ever wanted negativity in a class debate,n,3302.20000001788,keypress
660947,25.0,101,The professors that no students respected have ever wanted negativity in a class debate,n,6620.40000000596,keypress
660947,25.0,102,The professors that no students respected have ever wanted negativity in a class debate,n,3649.29999998212,keypress
660947,25.0,103,The professors that no students respected have ever wanted negativity in a class debate,c,6167.0,keypress
660947,25.0,104,Red is new door the,n,1365.19999998808,keypress
660947,25.0,105,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,4733.19999998808,keypress
660947,25.0,106,No customers that the salesmen assisted have expressed any optimism for a full refund,c,1883.0,keypress
660947,25.0,107,No customers that the salesmen assisted have expressed any optimism for a full refund,c,2790.5,keypress
660947,25.0,108,The soldiers that no diplomats supported have shown any bravery in the controversial war,c,4866.5,keypress
660947,25.0,109,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,4308.80000001192,keypress
660947,25.0,110,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,2814.29999998212,keypress
662201,33.0,1,The mistake in the programs certainly were disastrous for the small software company,c,548.5,keypress
662201,33.0,2,The key to the cabinets probably was destroyed by the fire,n,2200.59999999963,keypress
662201,33.0,3,The slogan on the posters unsurprisingly were designed to get attention,n,374.099999999627,keypress
662201,33.0,4,The entrance to the exhibits evidently was hard to locate on the diagram,c,471.89999999851,keypress
662201,33.0,5,The key to the cabinets probably was destroyed by the fire,c,619.199999999255,keypress
662201,33.0,6,The door to the laboratories accidentally were left unlocked by the cleaning service,c,979.799999998882,keypress
662201,33.0,7,The problem in the stores ultimately were solved by firing the custodian,c,647.5,keypress
662201,33.0,8,The label on the containers probably was a warning about the hazardous chemicals inside,c,750.800000000745,keypress
662201,33.0,9,The entrance to the exhibits evidently was hard to locate on the diagram,n,376.60000000149,keypress
662201,33.0,10,The door to the laboratories accidentally were left unlocked by the cleaning service,n,548.0,keypress
662201,33.0,11,The problem in the stores ultimately were solved by firing the custodian,n,365.099999999627,keypress
662201,33.0,12,The door to the laboratories accidentally were left unlocked by the cleaning service,c,331.099999999627,keypress
662201,33.0,13,The mistake in the programs certainly were disastrous for the small software company,n,348.400000000373,keypress
662201,33.0,14,The problem in the stores ultimately were solved by firing the custodian,c,279.900000000373,keypress
662201,33.0,15,The problem in the stores ultimately were solved by firing the custodian,n,973.099999999627,keypress
662201,33.0,16,The label on the containers probably was a warning about the hazardous chemicals inside,n,629.099999999627,keypress
662201,33.0,17,The label on the containers probably was a warning about the hazardous chemicals inside,n,492.5,keypress
662201,33.0,18,The label on the containers probably was a warning about the hazardous chemicals inside,c,559.800000000745,keypress
662201,33.0,19,The slogan on the posters unsurprisingly were designed to get attention,c,449.0,keypress
662201,33.0,20,The picture on the fliers definitely was of a village church in the south of France,c,476.5,keypress
662201,33.0,21,The new door is red,c,1471.29999999888,keypress
662201,33.0,22,The mistake in the programs certainly were disastrous for the small software company,n,654.299999998882,keypress
